State,Year,Industry,Count
New York,2020,Money Services Business (MSB),102622
New York,2020,Other,3544
New York,2020,Securities/Futures,6457
New York,2020,[Total],235984
North Carolina,2020,Casino/Card Club - Tribal Authorized Casino,443
North Carolina,2020,Depository Institution,101380
North Carolina,2020,Housing Government Sponsored Enterprise GSE,2
North Carolina,2020,Insurance Company,116
North Carolina,2020,Loan or Finance Company,1566
North Carolina,2020,Money Services Business (MSB),25737
North Carolina,2020,Other,92
North Carolina,2020,Securities/Futures,563
North Carolina,2020,[Total],129899
North Dakota,2020,Casino/Card Club - Tribal Authorized Casino,22
North Dakota,2020,Depository Institution,2123
North Dakota,2020,Money Services Business (MSB),1465
North Dakota,2020,Other,43
North Dakota,2020,Securities/Futures,13
North Dakota,2020,[Total],3666
Northern Mariana Islands,2020,Casino/Card Club - State Licensed Casino,51
Northern Mariana Islands,2020,Depository Institution,159
Northern Mariana Islands,2020,Money Services Business (MSB),221
Northern Mariana Islands,2020,Other,5
Northern Mariana Islands,2020,[Total],436
Ohio,2020,Casino/Card Club - Other Casino/Card Club,41
Ohio,2020,Casino/Card Club - State Licensed Casino,625
Ohio,2020,Casino/Card Club - Tribal Authorized Casino,9
Ohio,2020,Depository Institution,135804
Ohio,2020,Insurance Company,264
Ohio,2020,Loan or Finance Company,30
Ohio,2020,Money Services Business (MSB),16646
Ohio,2020,Other,329
Ohio,2020,Securities/Futures,194
Ohio,2020,[Total],153942
Oklahoma,2020,Casino/Card Club - State Licensed Casino,19
Oklahoma,2020,Casino/Card Club - Tribal Authorized Casino,2671
Oklahoma,2020,Depository Institution,13404
Oklahoma,2020,Housing Government Sponsored Enterprise GSE,3
Oklahoma,2020,Insurance Company,10
Oklahoma,2020,Loan or Finance Company,6
Oklahoma,2020,Money Services Business (MSB),6213
Oklahoma,2020,Other,44
Oklahoma,2020,Securities/Futures,50
Oklahoma,2020,[Total],22420
Oregon,2020,Casino/Card Club - Tribal Authorized Casino,78
Oregon,2020,Depository Institution,12599
Oregon,2020,Insurance Company,5
Oregon,2020,Loan or Finance Company,13
Oregon,2020,Money Services Business (MSB),8641
Oregon,2020,Other,52
Oregon,2020,Securities/Futures,112
Oregon,2020,[Total],21500
Palau,2020,Depository Institution,78
Palau,2020,Money Services Business (MSB),16
Palau,2020,[Total],94
Pennsylvania,2020,Casino/Card Club - State Licensed Casino,1829
Pennsylvania,2020,Casino/Card Club - Tribal Authorized Casino,17
Pennsylvania,2020,Depository Institution,42583
Pennsylvania,2020,Insurance Company,18
Pennsylvania,2020,Loan or Finance Company,87
Pennsylvania,2020,Money Services Business (MSB),28039
Pennsylvania,2020,Other,230
Pennsylvania,2020,Securities/Futures,1327
Pennsylvania,2020,[Total],74130
Puerto Rico,2020,Casino/Card Club - State Licensed Casino,214
Puerto Rico,2020,Depository Institution,10606
Puerto Rico,2020,Insurance Company,7
Puerto Rico,2020,Loan or Finance Company,9
Puerto Rico,2020,Money Services Business (MSB),11523
Puerto Rico,2020,Other,1052
Puerto Rico,2020,Securities/Futures,48
Puerto Rico,2020,[Total],23459
Rhode Island,2020,Casino/Card Club - State Licensed Casino,82
Rhode Island,2020,Depository Institution,5353
Rhode Island,2020,Insurance Company,6
Rhode Island,2020,Loan or Finance Company,1
Rhode Island,2020,Money Services Business (MSB),3113
Rhode Island,2020,Other,30
Rhode Island,2020,Securities/Futures,7891
Rhode Island,2020,[Total],16476
South Carolina,2020,Casino/Card Club - Tribal Authorized Casino,6
South Carolina,2020,Depository Institution,11654
South Carolina,2020,Insurance Company,1
South Carolina,2020,Loan or Finance Company,14
South Carolina,2020,Money Services Business (MSB),11552
South Carolina,2020,Other,46
South Carolina,2020,Securities/Futures,90
South Carolina,2020,[Total],23363
South Dakota,2020,Casino/Card Club - State Licensed Casino,4
South Dakota,2020,Casino/Card Club - Tribal Authorized Casino,10
South Dakota,2020,Depository Institution,31623
South Dakota,2020,Money Services Business (MSB),1075
South Dakota,2020,Other,92
South Dakota,2020,Securities/Futures,10
South Dakota,2020,[Total],32814
Tennessee,2020,Casino/Card Club - Other Casino/Card Club,1
Tennessee,2020,Casino/Card Club - State Licensed Casino,1
Tennessee,2020,Casino/Card Club - Tribal Authorized Casino,10
Tennessee,2020,Depository Institution,19028
Tennessee,2020,Insurance Company,5
Tennessee,2020,Loan or Finance Company,29
Tennessee,2020,Money Services Business (MSB),14909
Tennessee,2020,Other,2320
Tennessee,2020,Securities/Futures,83
Tennessee,2020,[Total],36386
Texas,2020,Casino/Card Club - Other Casino/Card Club,7
Texas,2020,Casino/Card Club - Tribal Authorized Casino,85
Texas,2020,Depository Institution,107906
Texas,2020,Housing Government Sponsored Enterprise GSE,36
Texas,2020,Insurance Company,186
Texas,2020,Loan or Finance Company,896
Texas,2020,Money Services Business (MSB),81673
Texas,2020,Other,6550
Texas,2020,Securities/Futures,954
Texas,2020,[Total],198293
Unknown,2020,Casino/Card Club - State Licensed Casino,2
Unknown,2020,Depository Institution,126
Unknown,2020,Insurance Company,3
Unknown,2020,Loan or Finance Company,2
Unknown,2020,Money Services Business (MSB),6002
Unknown,2020,Other,2637
Unknown,2020,Securities/Futures,5
Unknown,2020,[Total],8777
Utah,2020,Casino/Card Club - Tribal Authorized Casino,18
Utah,2020,Depository Institution,26243
Utah,2020,Housing Government Sponsored Enterprise GSE,1
Utah,2020,Insurance Company,5
Utah,2020,Loan or Finance Company,17117
Utah,2020,Money Services Business (MSB),4192
Utah,2020,Other,7216
Utah,2020,Securities/Futures,105
Utah,2020,[Total],54897
Vermont,2020,Depository Institution,1308
Vermont,2020,Insurance Company,28
Vermont,2020,Money Services Business (MSB),859
Vermont,2020,Other,1
Vermont,2020,Securities/Futures,7
Vermont,2020,[Total],2203
Virgin Islands,2020,Depository Institution,594
Virgin Islands,2020,Money Services Business (MSB),2524
Virgin Islands,2020,Other,3
Virgin Islands,2020,[Total],3121
Virginia,2020,Casino/Card Club - Card Club,1
Virginia,2020,Casino/Card Club - Other Casino/Card Club,14
Virginia,2020,Casino/Card Club - Tribal Authorized Casino,5
Virginia,2020,Depository Institution,93862
Virginia,2020,Housing Government Sponsored Enterprise GSE,17
Virginia,2020,Insurance Company,11
Virginia,2020,Loan or Finance Company,58
Virginia,2020,Money Services Business (MSB),24645
Virginia,2020,Other,133
Virginia,2020,Securities/Futures,1558
Virginia,2020,[Total],120304
Washington,2020,Casino/Card Club - Card Club,8
Washington,2020,Casino/Card Club - State Licensed Casino,30
Washington,2020,Casino/Card Club - Tribal Authorized Casino,598
Washington,2020,Depository Institution,21708
Washington,2020,Housing Government Sponsored Enterprise GSE,8
Washington,2020,Insurance Company,27
Washington,2020,Loan or Finance Company,30
Washington,2020,Money Services Business (MSB),18581
Washington,2020,Other,105
Washington,2020,Securities/Futures,174
Washington,2020,[Total],41269
West Virginia,2020,Casino/Card Club - State Licensed Casino,220
West Virginia,2020,Casino/Card Club - Tribal Authorized Casino,1
West Virginia,2020,Depository Institution,4735
West Virginia,2020,Loan or Finance Company,1
West Virginia,2020,Money Services Business (MSB),2224
West Virginia,2020,Other,6
West Virginia,2020,Securities/Futures,8
West Virginia,2020,[Total],7195
Wisconsin,2020,Casino/Card Club - Tribal Authorized Casino,101
Wisconsin,2020,Depository Institution,14365
Wisconsin,2020,Insurance Company,72
Wisconsin,2020,Loan or Finance Company,14
Wisconsin,2020,Money Services Business (MSB),4987
Wisconsin,2020,Other,87
Wisconsin,2020,Securities/Futures,131
Wisconsin,2020,[Total],19757
Wyoming,2020,Casino/Card Club - Tribal Authorized Casino,1
Wyoming,2020,Depository Institution,1101
Wyoming,2020,Insurance Company,4
Wyoming,2020,Loan or Finance Company,1
Wyoming,2020,Money Services Business (MSB),992
Wyoming,2020,Other,9
Wyoming,2020,Securities/Futures,6
Wyoming,2020,[Total],2114
Alabama,2021,Casino/Card Club - Tribal Authorized Casino,205
Alabama,2021,Depository Institution,29274
Alabama,2021,Housing Government Sponsored Enterprise GSE,1
Alabama,2021,Insurance Company,102
Alabama,2021,Loan or Finance Company,9
Alabama,2021,Money Services Business (MSB),10823
Alabama,2021,Other,24
Alabama,2021,Securities/Futures,54
Alabama,2021,[Total],40492
Alaska,2021,Depository Institution,2484
Alaska,2021,Housing Government Sponsored Enterprise GSE,1
Alaska,2021,Insurance Company,3
Alaska,2021,Loan or Finance Company,12
Alaska,2021,Money Services Business (MSB),2362
Alaska,2021,Other,10
Alaska,2021,Securities/Futures,5
Alaska,2021,[Total],4877
American Samoa,2021,Depository Institution,19
American Samoa,2021,Money Services Business (MSB),353
American Samoa,2021,[Total],372
APO / DPO / FPO,2021,Depository Institution,467
APO / DPO / FPO,2021,Money Services Business (MSB),574
APO / DPO / FPO,2021,[Total],1041
Arizona,2021,Casino/Card Club - State Licensed Casino,2
Arizona,2021,Casino/Card Club - Tribal Authorized Casino,452
Arizona,2021,Depository Institution,23776
Arizona,2021,Housing Government Sponsored Enterprise GSE,3
Arizona,2021,Insurance Company,32
Arizona,2021,Loan or Finance Company,756
Arizona,2021,Money Services Business (MSB),19811
Arizona,2021,Other,347
Arizona,2021,Securities/Futures,162
Arizona,2021,[Total],45341
Arkansas,2021,Casino/Card Club - Other Casino/Card Club,3
Arkansas,2021,Casino/Card Club - State Licensed Casino,45
Arkansas,2021,Depository Institution,10113
Arkansas,2021,Housing Government Sponsored Enterprise GSE,1
Arkansas,2021,Insurance Company,37
Arkansas,2021,Loan or Finance Company,6
Arkansas,2021,Money Services Business (MSB),9244
Arkansas,2021,Other,19
Arkansas,2021,Securities/Futures,57
Arkansas,2021,[Total],19525
California,2021,Casino/Card Club - Card Club,1297
California,2021,Casino/Card Club - Other Casino/Card Club,6
California,2021,Casino/Card Club - State Licensed Casino,109
California,2021,Casino/Card Club - Tribal Authorized Casino,5928
California,2021,Depository Institution,250793
California,2021,Housing Government Sponsored Enterprise GSE,3
California,2021,Insurance Company,99
California,2021,Loan or Finance Company,6034
California,2021,Money Services Business (MSB),429069
California,2021,Other,3722
California,2021,Securities/Futures,31427
California,2021,[Total],728487
Colorado,2021,Casino/Card Club - State Licensed Casino,352
Colorado,2021,Casino/Card Club - Tribal Authorized Casino,3
Colorado,2021,Depository Institution,17640
Colorado,2021,Housing Government Sponsored Enterprise GSE,8
Colorado,2021,Insurance Company,25
Colorado,2021,Loan or Finance Company,93
Colorado,2021,Money Services Business (MSB),144486
Colorado,2021,Other,452
Colorado,2021,Securities/Futures,480
Colorado,2021,[Total],163539
Connecticut,2021,Casino/Card Club - State Licensed Casino,1
Connecticut,2021,Casino/Card Club - Tribal Authorized Casino,559
Connecticut,2021,Depository Institution,13173
Connecticut,2021,Insurance Company,73
Connecticut,2021,Loan or Finance Company,26
Connecticut,2021,Money Services Business (MSB),12022
Connecticut,2021,Other,98
Connecticut,2021,Securities/Futures,3624
Connecticut,2021,[Total],29576
Delaware,2021,Casino/Card Club - Other Casino/Card Club,6
Delaware,2021,Casino/Card Club - State Licensed Casino,31
Delaware,2021,Depository Institution,78657
Delaware,2021,Loan or Finance Company,212
Delaware,2021,Money Services Business (MSB),4492
Delaware,2021,Other,6217
Delaware,2021,Securities/Futures,116
Delaware,2021,[Total],89731
District of Columbia,2021,Casino/Card Club - Other Casino/Card Club,23
District of Columbia,2021,Depository Institution,4347
District of Columbia,2021,Housing Government Sponsored Enterprise GSE,2728
District of Columbia,2021,Loan or Finance Company,2
District of Columbia,2021,Money Services Business (MSB),4720
District of Columbia,2021,Other,165
District of Columbia,2021,Securities/Futures,64
District of Columbia,2021,[Total],12049
Florida,2021,Casino/Card Club - Card Club,137
Florida,2021,Casino/Card Club - Other Casino/Card Club,15
Florida,2021,Casino/Card Club - State Licensed Casino,169
Florida,2021,Casino/Card Club - Tribal Authorized Casino,2669
Florida,2021,Depository Institution,98315
Florida,2021,Housing Government Sponsored Enterprise GSE,1
Florida,2021,Insurance Company,83
Florida,2021,Loan or Finance Company,1722
Florida,2021,Money Services Business (MSB),83228
Florida,2021,Other,2146
Florida,2021,Securities/Futures,18146
Florida,2021,[Total],206631
Georgia,2021,Casino/Card Club - Other Casino/Card Club,1
Georgia,2021,Casino/Card Club - Tribal Authorized Casino,1
Georgia,2021,Depository Institution,44017
Georgia,2021,Housing Government Sponsored Enterprise GSE,8
Georgia,2021,Insurance Company,55
Georgia,2021,Loan or Finance Company,125
Georgia,2021,Money Services Business (MSB),39726
Georgia,2021,Other,2601
Georgia,2021,Securities/Futures,209
Georgia,2021,[Total],86743
Guam,2021,Depository Institution,852
Guam,2021,Money Services Business (MSB),389
Guam,2021,Other,1
Guam,2021,[Total],1242
Hawaii,2021,Depository Institution,8030
Hawaii,2021,Insurance Company,2
Hawaii,2021,Loan or Finance Company,1
Hawaii,2021,Money Services Business (MSB),4813
Hawaii,2021,Other,9
Hawaii,2021,Securities/Futures,14
Hawaii,2021,[Total],12869
Idaho,2021,Casino/Card Club - Tribal Authorized Casino,198
Idaho,2021,Depository Institution,3395
Idaho,2021,Insurance Company,11
Idaho,2021,Loan or Finance Company,11
Idaho,2021,Money Services Business (MSB),2076
Idaho,2021,Other,14
Idaho,2021,Securities/Futures,14
Idaho,2021,[Total],5719
Illinois,2021,Casino/Card Club - Other Casino/Card Club,1
Illinois,2021,Casino/Card Club - State Licensed Casino,1023
Illinois,2021,Depository Institution,52284
Illinois,2021,Housing Government Sponsored Enterprise GSE,4
Illinois,2021,Insurance Company,76
Illinois,2021,Loan or Finance Company,627
Illinois,2021,Money Services Business (MSB),20240
Illinois,2021,Other,1029
Illinois,2021,Securities/Futures,2469
Illinois,2021,[Total],77753
Indiana,2021,Casino/Card Club - State Licensed Casino,1974
Indiana,2021,Depository Institution,22722
Indiana,2021,Housing Government Sponsored Enterprise GSE,9
Indiana,2021,Insurance Company,95
Indiana,2021,Loan or Finance Company,62
Indiana,2021,Money Services Business (MSB),10624
Indiana,2021,Other,115
Indiana,2021,Securities/Futures,72
Indiana,2021,[Total],35673
Iowa,2021,Casino/Card Club - State Licensed Casino,515
Iowa,2021,Casino/Card Club - Tribal Authorized Casino,56
Iowa,2021,Depository Institution,8600
Iowa,2021,Housing Government Sponsored Enterprise GSE,13
Iowa,2021,Insurance Company,434
Iowa,2021,Loan or Finance Company,10
Iowa,2021,Money Services Business (MSB),4619
Iowa,2021,Other,528
Iowa,2021,Securities/Futures,170
Iowa,2021,[Total],14945
Kansas,2021,Casino/Card Club - State Licensed Casino,146
Kansas,2021,Casino/Card Club - Tribal Authorized Casino,140
Kansas,2021,Depository Institution,7625
Kansas,2021,Housing Government Sponsored Enterprise GSE,1
Kansas,2021,Insurance Company,72
Kansas,2021,Loan or Finance Company,28
Kansas,2021,Money Services Business (MSB),4398
Kansas,2021,Other,148
Kansas,2021,Securities/Futures,64
Kansas,2021,[Total],12622
Kentucky,2021,Casino/Card Club - Other Casino/Card Club,1
Kentucky,2021,Casino/Card Club - State Licensed Casino,65
Kentucky,2021,Depository Institution,10472
