Industry,State_Territory,Year,Number_of_SARs
Securities,South Carolina,1/1/2019,72
Securities,South Dakota,1/1/2019,11
Securities,Tennessee,1/1/2019,90
Securities,Texas,1/1/2019,1369
Securities,U.S. Virgin Islands,1/1/2019,0
Securities,Unknown/Blank,1/1/2019,6
Securities,Utah,1/1/2019,89
Securities,Vermont,1/1/2019,13
Securities,Virginia,1/1/2019,1546
Securities,Washington,1/1/2019,150
Securities,West Virginia,1/1/2019,15
Securities,Wisconsin,1/1/2019,126
Securities,Wyoming,1/1/2019,3
Securities,Alabama,1/1/2020,67
Securities,Alaska,1/1/2020,12
Securities,American Samoa,1/1/2020,0
Securities,Arizona,1/1/2020,181
Securities,Arkansas,1/1/2020,47
Securities,California,1/1/2020,12819
Securities,Colorado,1/1/2020,758
Securities,Connecticut,1/1/2020,3381
Securities,Delaware,1/1/2020,141
Securities,District of Columbia,1/1/2020,70
Securities,Federated States of Micronesia,1/1/2020,0
Securities,Florida,1/1/2020,4782
Securities,Georgia,1/1/2020,241
Securities,Guam,1/1/2020,0
Securities,Hawaii,1/1/2020,16
Securities,Idaho,1/1/2020,23
Securities,Illinois,1/1/2020,1161
Securities,Indiana,1/1/2020,83
Securities,Iowa,1/1/2020,196
Securities,Kansas,1/1/2020,74
Securities,Kentucky,1/1/2020,60
Securities,Louisiana,1/1/2020,42
Securities,Maine,1/1/2020,28
Securities,Marshall Islands,1/1/2020,0
Securities,Maryland,1/1/2020,262
Securities,Massachusetts,1/1/2020,8313
Securities,Michigan,1/1/2020,145
Securities,Minnesota,1/1/2020,874
Securities,Mississippi,1/1/2020,19
Securities,Missouri,1/1/2020,1599
Securities,Montana,1/1/2020,21
Securities,Nebraska,1/1/2020,4644
Securities,Nevada,1/1/2020,110
Securities,New Hampshire,1/1/2020,21
Securities,New Jersey,1/1/2020,1106
Securities,New Mexico,1/1/2020,32
Securities,New York,1/1/2020,6457
Securities,North Carolina,1/1/2020,563
Securities,North Dakota,1/1/2020,13
Securities,Northern Mariana Islands,1/1/2020,0
Securities,Ohio,1/1/2020,194
Securities,Oklahoma,1/1/2020,50
Securities,Oregon,1/1/2020,112
Securities,Palau,1/1/2020,0
Securities,Pennsylvania,1/1/2020,1327
Securities,Puerto Rico,1/1/2020,48
Securities,Rhode Island,1/1/2020,7891
Securities,South Carolina,1/1/2020,90
Securities,South Dakota,1/1/2020,10
Securities,Tennessee,1/1/2020,83
Securities,Texas,1/1/2020,954
Securities,U.S. Virgin Islands,1/1/2020,0
Securities,Unknown/Blank,1/1/2020,5
Securities,Utah,1/1/2020,105
Securities,Vermont,1/1/2020,7
Securities,Virginia,1/1/2020,1558
Securities,Washington,1/1/2020,174
Securities,West Virginia,1/1/2020,8
Securities,Wisconsin,1/1/2020,131
Securities,Wyoming,1/1/2020,6
Securities,Alabama,1/1/2021,54
Securities,Alaska,1/1/2021,5
Securities,American Samoa,1/1/2021,0
Securities,Arizona,1/1/2021,162
Securities,Arkansas,1/1/2021,57
Securities,California,1/1/2021,31427
Securities,Colorado,1/1/2021,480
Securities,Connecticut,1/1/2021,3624
Securities,Delaware,1/1/2021,116
Securities,District of Columbia,1/1/2021,64
Securities,Federated States of Micronesia,1/1/2021,0
Securities,Florida,1/1/2021,18146
Securities,Georgia,1/1/2021,209
Securities,Guam,1/1/2021,0
Securities,Hawaii,1/1/2021,14
Securities,Idaho,1/1/2021,14
Securities,Illinois,1/1/2021,2469
Securities,Indiana,1/1/2021,72
Securities,Iowa,1/1/2021,170
Securities,Kansas,1/1/2021,64
Securities,Kentucky,1/1/2021,43
Securities,Louisiana,1/1/2021,40
Securities,Maine,1/1/2021,9
Securities,Marshall Islands,1/1/2021,0
Securities,Maryland,1/1/2021,210
Securities,Massachusetts,1/1/2021,10052
Securities,Michigan,1/1/2021,102
Securities,Minnesota,1/1/2021,1002
Securities,Mississippi,1/1/2021,19
Securities,Missouri,1/1/2021,1809
Securities,Montana,1/1/2021,16
Securities,Nebraska,1/1/2021,6177
Securities,Nevada,1/1/2021,68
Securities,New Hampshire,1/1/2021,15
Securities,New Jersey,1/1/2021,1303
Securities,New Mexico,1/1/2021,26
Securities,New York,1/1/2021,7987
Securities,North Carolina,1/1/2021,646
Securities,North Dakota,1/1/2021,5
Securities,Northern Mariana Islands,1/1/2021,0
Securities,Ohio,1/1/2021,166
Securities,Oklahoma,1/1/2021,47
Securities,Oregon,1/1/2021,118
Securities,Palau,1/1/2021,0
Securities,Pennsylvania,1/1/2021,1016
Securities,Puerto Rico,1/1/2021,33
Securities,Rhode Island,1/1/2021,9669
Securities,South Carolina,1/1/2021,58
Securities,South Dakota,1/1/2021,9
Securities,Tennessee,1/1/2021,75
Securities,Texas,1/1/2021,740
Securities,U.S. Virgin Islands,1/1/2021,0
Securities,Unknown/Blank,1/1/2021,21
Securities,Utah,1/1/2021,84
Securities,Vermont,1/1/2021,15
Securities,Virginia,1/1/2021,1589
Securities,Washington,1/1/2021,120
Securities,West Virginia,1/1/2021,7
Securities,Wisconsin,1/1/2021,120
Securities,Wyoming,1/1/2021,8
Securities,Alabama,1/1/2022,67
Securities,Alaska,1/1/2022,8
Securities,American Samoa,1/1/2022,0
Securities,Arizona,1/1/2022,701
Securities,Arkansas,1/1/2022,68
Securities,California,1/1/2022,29003
Securities,Colorado,1/1/2022,918
Securities,Connecticut,1/1/2022,2823
Securities,Delaware,1/1/2022,130
Securities,District of Columbia,1/1/2022,47
Securities,Federated States of Micronesia,1/1/2022,0
Securities,Florida,1/1/2022,14638
Securities,Georgia,1/1/2022,248
Securities,Guam,1/1/2022,1
Securities,Hawaii,1/1/2022,11
Securities,Idaho,1/1/2022,17
Securities,Illinois,1/1/2022,2881
Securities,Indiana,1/1/2022,67
Securities,Iowa,1/1/2022,154
Securities,Kansas,1/1/2022,45
Securities,Kentucky,1/1/2022,47
Securities,Louisiana,1/1/2022,45
Securities,Maine,1/1/2022,12
Securities,Marshall Islands,1/1/2022,0
Securities,Maryland,1/1/2022,310
Securities,Massachusetts,1/1/2022,12235
Securities,Michigan,1/1/2022,119
Securities,Minnesota,1/1/2022,1230
Securities,Mississippi,1/1/2022,25
Securities,Missouri,1/1/2022,2175
Securities,Montana,1/1/2022,12
Securities,Nebraska,1/1/2022,6683
Securities,Nevada,1/1/2022,77
Securities,New Hampshire,1/1/2022,14
Securities,New Jersey,1/1/2022,2227
Securities,New Mexico,1/1/2022,14
Securities,New York,1/1/2022,10902
Securities,North Carolina,1/1/2022,601
Securities,North Dakota,1/1/2022,4
Securities,Northern Mariana Islands,1/1/2022,0
Securities,Ohio,1/1/2022,223
Securities,Oklahoma,1/1/2022,42
Securities,Oregon,1/1/2022,215
Securities,Palau,1/1/2022,0
Securities,Pennsylvania,1/1/2022,1926
Securities,Puerto Rico,1/1/2022,29
Securities,Rhode Island,1/1/2022,11651
Securities,South Carolina,1/1/2022,47
Securities,South Dakota,1/1/2022,14
Securities,Tennessee,1/1/2022,72
Securities,Texas,1/1/2022,891
Securities,U.S. Virgin Islands,1/1/2022,0
Securities,Unknown/Blank,1/1/2022,38
Securities,Utah,1/1/2022,625
Securities,Vermont,1/1/2022,7
Securities,Virginia,1/1/2022,1170
Securities,Washington,1/1/2022,131
Securities,West Virginia,1/1/2022,6
Securities,Wisconsin,1/1/2022,155
Securities,Wyoming,1/1/2022,10
